id,createdUTC,text,stance,children,imgId
329,1498740234,"Chinese scientists genetically engineer purple rice rich in antioxidants that are linked to reduced risks of cancer, heart disease and diabetes.",favor,"['329-3', '329-18', '329-19', '329-26', '329-27', '329-41', '329-52', '329-62', '329-78', '329-79', '329-82', '329-83', '329-89', '329-93', '329-103', '329-108', '329-111', '329-112', '329-131', '329-133', '329-139', '329-143', '329-149', '329-154', '329-156', '329-167', '329-187', '329-188', '329-190', '329-205', '329-210', '329-213', '329-243']",329
337,1644021497,Insect ranchers pour $5 million into world’s first large-scale genetic breeding facility - Genetically engineered mealworms could provide food for millions,favor,"['337-19', '337-23', '337-26', '337-34', '337-35', '337-48', '337-51', '337-62', '337-66', '337-74', '337-77', '337-84', '337-90', '337-93', '337-94', '337-157', '337-161', '337-163', '337-223', '337-232', '337-248', '337-251', '337-271', '337-273', '337-286', '337-316', '337-338', '337-360', '337-361', '337-365', '337-380', '337-392', '337-410', '337-413']",337
345,1690844453,"Unassuming warehouse in California turns out to be illegal Chinese-run virus laboratory that was genetically engineering mice and experimenting with HIV, herpes and malaria | Daily Mail Online",against,"['345-27', '345-58', '345-68', '345-116', '345-125', '345-128', '345-164', '345-165', '345-172', '345-182', '345-189', '345-221']",345
365,1557339617,A desperately ill patient infected with deadly bacteria was successfully treated with genetically engineered phage therapy. The first time GM phage therapy has been successfully implemented.,favor,"['365-2', '365-4', '365-8', '365-10', '365-15', '365-27', '365-29', '365-31', '365-37', '365-40', '365-64', '365-65', '365-69', '365-81', '365-86', '365-87', '365-93', '365-118', '365-125', '365-134']",365
379,1432301518,Isaac Asimov's Caves of Steel calls it 62 years early: genetically-engineered yeast now being used in food supply,favor,"['379-5', '379-22', '379-23', '379-27', '379-30', '379-46', '379-48', '379-58', '379-69', '379-74', '379-76', '379-86', '379-88', '379-89', '379-90', '379-92', '379-97', '379-98', '379-99', '379-103', '379-114', '379-117', '379-118', '379-127', '379-155', '379-159', '379-167', '379-180', '379-188', '379-194', '379-228']",379
389,1434360349,It is Unethical Not to Use Genetic Engineering - Maria Konovolenko,favor,"['389-6', '389-11', '389-15', '389-22', '389-30', '389-31', '389-41', '389-54', '389-56', '389-60', '389-61', '389-65', '389-73', '389-74', '389-83', '389-93', '389-101', '389-125', '389-128', '389-135', '389-138', '389-140', '389-143', '389-153', '389-159', '389-177', '389-185', '389-191', '389-195', '389-197', '389-198', '389-209', '389-212', '389-219', '389-250', '389-257', '389-270', '389-271', '389-280', '389-303', '389-313', '389-316', '389-343', '389-344', '389-364', '389-374', '389-377', '389-381', '389-382', '389-392']",389
413,1290251725,Genetically Engineered Mosquitoes Are Released Into The Wild,favor,"['413-2', '413-27', '413-62', '413-65', '413-89', '413-91', '413-109', '413-113', '413-148', '413-173', '413-175', '413-195', '413-197', '413-198', '413-203', '413-206', '413-241', '413-242', '413-259', '413-302', '413-311', '413-334', '413-372', '413-374', '413-380', '413-398', '413-420', '413-423', '413-424', '413-430', '413-456', '413-466']",413
429,1564142195,"Scientists produce self-healing gel made out of bacteria-killing viruses which could be used to coat medical implants and artificial joints. Because bacteriophage DNA can be easily edited, the viruses can also be trained to attack cancer cells, eat plastics or counteract environmental pollutants.",favor,"['429-4', '429-6', '429-7', '429-177', '429-188', '429-216', '429-257']",429
490,1526099247,"Scientists are to bring Neanderthal “miniature brains” to life to see how humans differ to their closest relatives. The tiny blobs of tissue, around the size of a lentil, will be grown from human stem cells edited to contain Neanderthal DNA.",favor,"['490-40', '490-217']",490
558,1572199109,"New gene editing technology could correct 89% of genetic defects - Prime editing builds on powerful CRISPR gene editing, but is more precise and versatile -- it ""directly writes new genetic information into a specified DNA site"" - developed by researchers from the Broad Institute of MIT and Harvard.",favor,"['558-3', '558-26']",558
626,1546058338,"USA Poll: 65 to 71% favor human genome editing to prevent blindness, cancer, cystic fibrosis, etc.",favor,"['626-1', '626-6', '626-13', '626-14', '626-76', '626-77', '626-106', '626-107', '626-117', '626-124', '626-129', '626-153', '626-154', '626-155', '626-182', '626-186', '626-188', '626-192', '626-199', '626-210', '626-215', '626-233', '626-239', '626-241', '626-265', '626-277', '626-303', '626-319', '626-346', '626-353', '626-355', '626-375', '626-411', '626-441', '626-465', '626-480']",626
654,1426883344,"Biologists seek ban on human genome editing, which has recently become ""easy"" with a new technique",favor,"['654-2', '654-9', '654-10', '654-15', '654-18', '654-23', '654-25', '654-38', '654-62', '654-66', '654-70', '654-71', '654-72', '654-74', '654-84', '654-88', '654-91', '654-95', '654-106', '654-109', '654-110', '654-125', '654-130', '654-131', '654-150', '654-156', '654-158', '654-159']",654
702,1565885270,Easton toddler denied $2.1m gene therapy will now get it for free,favor,"['702-1', '702-7', '702-18', '702-52', '702-54', '702-56', '702-64', '702-66', '702-89', '702-90', '702-329', '702-374']",702
718,1654693584,The elite paid to be injected with saline solution instead of the novel gene therapy bio weapon.,favor,"['718-8', '718-149', '718-153', '718-187', '718-188', '718-190', '718-258', '718-320', '718-359', '718-363', '718-386', '718-426']",718
721,1489321894,Gene therapy treats muscle-wasting disease in dogs: diseased dogs treated with a single infusion of the corrective therapy were indistinguishable from normal animals one year later.,favor,"['721-7', '721-12', '721-14', '721-16', '721-17', '721-18', '721-19', '721-20', '721-26', '721-29', '721-30', '721-32', '721-36', '721-43', '721-46', '721-54', '721-61', '721-64', '721-66', '721-69', '721-71', '721-79', '721-81', '721-83', '721-84', '721-89', '721-91', '721-92', '721-95', '721-100', '721-102', '721-104', '721-107', '721-109', '721-128', '721-130', '721-134', '721-140', '721-141', '721-146', '721-149', '721-152', '721-153', '721-155', '721-158', '721-161', '721-162', '721-168', '721-169', '721-173', '721-175', '721-192', '721-200', '721-204', '721-212', '721-226', '721-240', '721-243', '721-245', '721-252', '721-254', '721-258', '721-271', '721-281', '721-287']",721
722,1695482504,"Gene therapy might offer a one-time, sustained treatment for patients with serious alcohol addiction, also called alcohol use disorder",favor,"['722-3', '722-21', '722-26', '722-35', '722-41', '722-50', '722-55', '722-64', '722-68', '722-71', '722-78', '722-80', '722-82', '722-96', '722-102', '722-104', '722-112', '722-120']",722
723,1656677519,"My body, my choice. Except for experimental hehe gene therapies.",favor,"['723-6', '723-26', '723-29', '723-34', '723-37', '723-62', '723-77', '723-107', '723-109', '723-117', '723-122', '723-131', '723-146', '723-155', '723-166', '723-181', '723-183', '723-203', '723-205', '723-212', '723-221', '723-231', '723-239', '723-254', '723-273', '723-274', '723-282', '723-291', '723-298', '723-307', '723-316', '723-317', '723-321', '723-325', '723-333', '723-356', '723-397', '723-399', '723-406', '723-430']",723
735,1664553173,A gene therapy for food allergies both prevents new allergies from forming and cures existing ones,favor,"['735-3', '735-9', '735-21', '735-32', '735-37', '735-39', '735-48', '735-60', '735-77', '735-83', '735-86', '735-106']",735
745,1337068864,First Gene Therapy Successful Against Aging-Associated Decline: Mouse Lifespan Extended Up to 24% With a Single Treatment,favor,"['745-11', '745-13', '745-15', '745-18', '745-27', '745-30', '745-40', '745-43', '745-45', '745-51', '745-53', '745-65', '745-70', '745-71', '745-76', '745-78', '745-95', '745-96', '745-100', '745-101', '745-105', '745-125', '745-133', '745-144', '745-150', '745-161', '745-162', '745-171', '745-174', '745-198', '745-205', '745-212', '745-236', '745-242', '745-245', '745-252', '745-255', '745-259', '745-270', '745-286', '745-291', '745-301', '745-328', '745-334', '745-356', '745-393', '745-421']",745
759,1506175674,"Even at $500K, Gene Therapy Could Be a Bargain for Some Diseases: A one-time gene therapy that costs half a million dollars sounds crazy until you add up what it costs to treat some diseases over a lifetime.",favor,"['759-5', '759-7', '759-24', '759-29', '759-33', '759-38', '759-39', '759-41', '759-43', '759-48', '759-49', '759-50', '759-51', '759-68', '759-69', '759-72', '759-77', '759-84', '759-85', '759-92', '759-98', '759-120', '759-125', '759-129', '759-138', '759-148', '759-153']",759
761,1377356291,Scientists use gene therapy to repair muscles damaged in heart attacks,favor,"['761-11', '761-22', '761-24', '761-49', '761-56', '761-61', '761-66', '761-67', '761-68', '761-73', '761-74', '761-75', '761-76', '761-86', '761-88', '761-99', '761-107', '761-128', '761-133', '761-136', '761-140', '761-142', '761-157', '761-167', '761-172']",761
762,1431879189,"TIL: A sea slug has taken genes from the algae it eats, allowing it to photosynthesize like a plant. This is one of the only known examples of functional gene transfer from one multicellular species to another, which is the goal of gene therapy to correct genetically based diseases in humans.",favor,"['762-19', '762-31', '762-32', '762-94']",762
772,1639730554,Harry Krishna tried horse pills and hydrogen peroxide. Better than gene therapy technology he supposes. Let the chanting begin,favor,"['772-18', '772-28', '772-33', '772-65', '772-107', '772-147', '772-170', '772-173']",772
777,1505315017,FDA Breaks New Ground With First Approved Gene Therapy for Cancer,favor,"['777-3', '777-9', '777-12', '777-24', '777-31', '777-35', '777-37', '777-38', '777-40', '777-71', '777-84', '777-87', '777-95', '777-102', '777-103', '777-104', '777-106', '777-107', '777-113']",777
779,1619740453,"By referring to COVID-19 vaccines as “vaccines” rather than gene therapies, the U.S. government is violating its 15 U.S. Code Section 41, which regulates deceptive practices in medical claims. Watch the video!",against,"['779-6', '779-8', '779-10', '779-12', '779-14', '779-65', '779-75', '779-83', '779-107', '779-128']",779
783,1643034530,"Joe Rogan: ""It's not a vaccine; it's a gene therapy. That's part of the problem. It's kind of an experimental thing. The experiment is massive now—it's billions and billions of people worldwide. But it's essentially experimental in terms of long-term health consequences.""",favor,"['783-4', '783-5', '783-11', '783-22', '783-23', '783-44', '783-54', '783-65', '783-71', '783-80', '783-97', '783-123', '783-126', '783-158', '783-172', '783-179', '783-190', '783-194', '783-198', '783-201', '783-203', '783-208', '783-216', '783-236', '783-296', '783-297', '783-304', '783-329', '783-332', '783-343', '783-349', '783-367', '783-391', '783-400', '783-410']",783
790,1513301285,Haemophilia A trial results 'mind-blowing' - thirteen patients given the gene therapy at Barts Health NHS Trust are now off treatment with 11 producing near-normal levels of protein.,favor,"['790-11', '790-12', '790-13', '790-14', '790-16', '790-32', '790-51', '790-52', '790-53', '790-90', '790-98']",790
794,1618109537,BionTech's SEC filings state mRNA is gene therapy. Somehow direct links to the SEC website and quotes from the SEC filings and the vaccine manufacturer are not as credible as a plastic and reconstructive surgeon.,favor,"['794-4', '794-19', '794-24', '794-26', '794-29', '794-32', '794-33', '794-35', '794-38', '794-48', '794-49', '794-50', '794-61', '794-85', '794-86', '794-94', '794-101', '794-103', '794-108', '794-109']",794
800,1256479470,1 shot of gene therapy and children with congenital blindness can now see.,favor,"['800-5', '800-22', '800-29', '800-34', '800-38', '800-47', '800-64', '800-74', '800-80', '800-83', '800-84', '800-86', '800-102', '800-111', '800-112', '800-125', '800-132', '800-160', '800-169', '800-172', '800-181', '800-189', '800-198', '800-205', '800-215', '800-216', '800-235', '800-236', '800-252', '800-262']",800
813,1461296722,Bioviva Claims Telomeres Lengthened in Human Patient Via Gene Therapy,favor,"['813-4', '813-5', '813-9', '813-17', '813-19', '813-24', '813-34', '813-42', '813-46', '813-56', '813-57', '813-83', '813-91', '813-99', '813-102', '813-109', '813-111', '813-118', '813-120', '813-128', '813-141', '813-169', '813-174', '813-182']",813
